val_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.4439072608947754,80.65164113044739,False,,,1,8edca_00000,7bd6cfc72dd84c4f8fac476c438e646e,2023-04-08_21-10-58,1681006258,80.65164113044739,29435,lambda,128.135.11.168,80.65164113044739,0,1,0.003672361373901367
0.3270399570465088,79.6022253036499,True,,,2,8edca_00000,7bd6cfc72dd84c4f8fac476c438e646e,2023-04-08_21-12-18,1681006338,160.2538664340973,29435,lambda,128.135.11.168,160.2538664340973,0,2,0.003672361373901367
