val_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.08181173354387283,66.2853331565857,False,,,24,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-15-36,1681190136,1582.8254067897797,17147,lambda,128.135.11.168,1582.8254067897797,0,24,0.004018068313598633
0.1291549652814865,66.63652205467224,False,,,25,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-16-43,1681190203,1649.461928844452,17147,lambda,128.135.11.168,1649.461928844452,0,25,0.004018068313598633
0.0627996027469635,66.3575849533081,False,,,26,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-17-49,1681190269,1715.81951379776,17147,lambda,128.135.11.168,1715.81951379776,0,26,0.004018068313598633
0.07004693150520325,66.29604864120483,False,,,27,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-18-56,1681190336,1782.1155624389648,17147,lambda,128.135.11.168,1782.1155624389648,0,27,0.004018068313598633
0.06113783270120621,66.05476355552673,False,,,28,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-20-02,1681190402,1848.1703259944916,17147,lambda,128.135.11.168,1848.1703259944916,0,28,0.004018068313598633
0.06778519600629807,66.466881275177,False,,,29,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-21-08,1681190468,1914.6372072696686,17147,lambda,128.135.11.168,1914.6372072696686,0,29,0.004018068313598633
0.09815198928117752,65.83421969413757,False,,,30,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-22-14,1681190534,1980.4714269638062,17147,lambda,128.135.11.168,1980.4714269638062,0,30,0.004018068313598633
0.0475289486348629,65.83534717559814,False,,,31,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-23-20,1681190600,2046.3067741394043,17147,lambda,128.135.11.168,2046.3067741394043,0,31,0.004018068313598633
0.052478939294815063,66.22207951545715,False,,,32,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-24-26,1681190666,2112.5288536548615,17147,lambda,128.135.11.168,2112.5288536548615,0,32,0.004018068313598633
0.13233524560928345,66.00190901756287,False,,,33,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-25-32,1681190732,2178.5307626724243,17147,lambda,128.135.11.168,2178.5307626724243,0,33,0.004018068313598633
0.07680166512727737,66.08198142051697,False,,,34,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-26-38,1681190798,2244.6127440929413,17147,lambda,128.135.11.168,2244.6127440929413,0,34,0.004018068313598633
0.050949010998010635,66.45002937316895,False,,,35,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-27-45,1681190865,2311.0627734661102,17147,lambda,128.135.11.168,2311.0627734661102,0,35,0.004018068313598633
0.04140107333660126,66.18428492546082,False,,,36,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-28-51,1681190931,2377.247058391571,17147,lambda,128.135.11.168,2377.247058391571,0,36,0.004018068313598633
0.06083505228161812,66.14795780181885,False,,,37,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-29-57,1681190997,2443.39501619339,17147,lambda,128.135.11.168,2443.39501619339,0,37,0.004018068313598633
0.052689481526613235,65.61715006828308,False,,,38,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-31-03,1681191063,2509.012166261673,17147,lambda,128.135.11.168,2509.012166261673,0,38,0.004018068313598633
0.05475090816617012,65.88495898246765,False,,,39,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-32-09,1681191129,2574.8971252441406,17147,lambda,128.135.11.168,2574.8971252441406,0,39,0.004018068313598633
0.07528822124004364,65.77496480941772,False,,,40,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-33-14,1681191194,2640.6720900535583,17147,lambda,128.135.11.168,2640.6720900535583,0,40,0.004018068313598633
0.08536000549793243,66.05961680412292,False,,,41,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-34-20,1681191260,2706.7317068576813,17147,lambda,128.135.11.168,2706.7317068576813,0,41,0.004018068313598633
0.13540267944335938,66.00404214859009,False,,,42,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-35-26,1681191326,2772.7357490062714,17147,lambda,128.135.11.168,2772.7357490062714,0,42,0.004018068313598633
0.05015312507748604,66.06511092185974,False,,,43,2f726_00000,dbf92e189c284d5096f8affd4e20e5fa,2023-04-11_00-36-32,1681191392,2838.800859928131,17147,lambda,128.135.11.168,2838.800859928131,0,43,0.004018068313598633
