val_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.5407256484031677,67.3479392528534,False,,,1,03d4f_00000,fb18d81f6e0949b9811abd1d73ed5431,2023-04-10_13-33-31,1681151611,67.3479392528534,18764,lambda,128.135.11.168,67.3479392528534,0,1,0.003991127014160156
0.4252389669418335,66.42348384857178,False,,,2,03d4f_00000,fb18d81f6e0949b9811abd1d73ed5431,2023-04-10_13-34-37,1681151677,133.77142310142517,18764,lambda,128.135.11.168,133.77142310142517,0,2,0.003991127014160156
0.40674522519111633,67.12920951843262,False,,,3,03d4f_00000,fb18d81f6e0949b9811abd1d73ed5431,2023-04-10_13-35-44,1681151744,200.9006326198578,18764,lambda,128.135.11.168,200.9006326198578,0,3,0.003991127014160156
0.25747787952423096,66.5269103050232,True,,,4,03d4f_00000,fb18d81f6e0949b9811abd1d73ed5431,2023-04-10_13-36-51,1681151811,267.427542924881,18764,lambda,128.135.11.168,267.427542924881,0,4,0.003991127014160156
